Order_ID,Order_Date,Product_ID,Warehouse_ID,Supplier_ID,Customer_City,Category,Product_Name,Quantity,Unit_Price,Revenue,Shipping_Cost,Delivery_Days,Order_Status,Payment_Method,Quantity outlier,Delivery date outliers
100210,11/18/2025,P0092,W01,S019,Ahmedabad,Electronics,Headphones,7,4485,31395,153,6,Shipped,Unknown,Normal,On Time
100211,02/10/2024,P0298,W03,S011,Mumbai,Office Supplies,Marker,5,4391,21955,88,2,Cancelled,Unknown,Normal,On Time
100212,12/16/2024,P0188,W01,S013,Chennai,Furniture,Chair,4,575,2300,54,3,Shipped,Unknown,Normal,On Time
100213,05/09/2025,P0583,W04,S006,Bengaluru,Furniture,Table,9,4117,37053,459,7,Delivered,Unknown,Normal,On Time
100214,6/21/2025,P0786,W05,S019,Pune,Office Supplies,Marker,12,1270,15240,297,8,Delivered,Unknown,Normal,On Time
100215,5/22/2025,P0170,W01,S016,Bengaluru,Electronics,Keyboard,17,980,16660,271,4,delivered,Unknown,Normal,On Time
100216,5/25/2025,P0458,W03,S004,Ahmedabad,Furniture,Desk,11,612,6732,309,4,Pending,Unknown,Normal,On Time
100217,12/15/2024,P0373,W01,S008,Vizag,Furniture,Chair,4,493,1972,335,45,Cancelled,Unknown,Normal,Delayed
100218,10/25/2024,P0561,W05,S012,Pune,Furniture,Cabinet,18,4075,73350,416,6,pending,Unknown,Normal,On Time
100219,2/28/2025,P0048,W05,S004,Hyderabad,Office Supplies,Notebook,2,4233,8466,121,7,Shipped,Unknown,Normal,On Time
100220,6/30/2024,P0709,W05,S006,Ahmedabad,Furniture,Table,19,1302,24738,305,1,Shipped,Unknown,Normal,On Time
100221,09/08/2025,P0717,W05,S010,Ahmedabad,Office Supplies,Pen,4,2836,11344,308,7,Cancelled,Unknown,Normal,On Time
100222,11/26/2024,P0728,W01,S012,Bengaluru,Office Supplies,Stapler,11,4734,52074,373,4,Pending,Unknown,Normal,On Time
100223,9/30/2024,P0769,W02,S010,Bengaluru,Office Supplies,Marker,19,3619,68761,395,9,Delivered,Unknown,Normal,On Time
100224,12/13/2025,P0295,W01,S013,Vizag,Office Supplies,Printer Paper,5,2617,13085,154,9,Pending,Unknown,Normal,On Time
100225,7/17/2024,P0302,W04,S006,Vizag,Furniture,Table,11,640,7040,56,5,Cancelled,Unknown,Normal,On Time
100226,06/07/2024,P0041,W02,S011,Chennai,Office Supplies,Notebook,6,4409,26454,111,7,Pending,Unknown,Normal,On Time
100227,06/12/2024,P0426,W05,S018,Bengaluru,Office Supplies,Notebook,20,2667,53340,301,10,Cancelled,Unknown,Normal,On Time
100228,09/03/2024,P0658,W05,S020,Mumbai,Furniture,Chair,12,1947,23364,389,6,Shipped,Unknown,Normal,On Time
100229,10/29/2025,P0198,W03,S017,Vizag,Electronics,Laptop,11,1128,12408,247,5,Cancelled,Unknown,Normal,On Time
100230,12/20/2025,P0760,W04,S003,Kolkata,Electronics,Laptop,6,4607,27642,323,1,Pending,Unknown,Normal,On Time
100231,04/06/2025,P0646,W04,S014,Hyderabad,Office Supplies,Pen,1,2917,2917,69,2,Delivered,Unknown,Normal,On Time
100232,11/04/2024,P0622,W01,S010,Vizag,Furniture,Chair,13,4581,59553,53,10,Delivered,Unknown,Normal,On Time
100233,10/25/2025,P0383,W01,S018,Bengaluru,Furniture,Table,13,452,5876,292,3,Cancelled,Unknown,Normal,On Time
100234,9/23/2025,P0259,W02,S004,Vizag,Office Supplies,Pen,4,4891,19564,355,7,Cancelled,Unknown,Normal,On Time
100235,11/18/2025,P0672,W02,S004,Ahmedabad,Electronics,Headphones,2,4696,9392,286,9,Pending,Unknown,Normal,On Time
100236,6/21/2024,P0005,W03,S008,Pune,Furniture,Shelf,3,2803,8409,298,8,Pending,Unknown,Normal,On Time
100237,10/14/2024,P0144,W05,S007,Delhi,Electronics,Monitor,9,1300,11700,397,6,Cancelled,Unknown,Normal,On Time
100238,07/06/2025,P0484,W02,S012,Vizag,Furniture,Chair,3,4354,13062,373,1,Pending,Unknown,Normal,On Time
100239,5/23/2024,P0457,W02,S006,Jaipur,Furniture,Desk,19,2583,49077,118,8,Delivered,Unknown,Normal,On Time
100240,01/04/2025,P0398,W04,S015,Mumbai,Office Supplies,Stapler,5,4160,20800,233,1,Cancelled,Unknown,Normal,On Time
100241,3/20/2024,P0530,W03,S013,Kolkata,Electronics,Laptop,11,4471,49181,374,5,Pending,Unknown,Normal,On Time
100242,08/04/2024,P0154,W02,S006,Hyderabad,Electronics,Headphones,13,3026,39338,299,8,Pending,Unknown,Normal,On Time
100243,09/06/2024,P0045,W02,S019,Bengaluru,Furniture,Shelf,4,3596,14384,465,6,Shipped,Unknown,Normal,On Time
100244,11/08/2025,P0291,W01,S007,Jaipur,Office Supplies,Pen,5,521,2605,343,3,Shipped,Unknown,Normal,On Time
100245,03/11/2024,P0236,W04,S013,Pune,Furniture,Shelf,16,1597,25552,162,7,Cancelled,Unknown,Normal,On Time
100246,05/08/2025,P0676,W02,S020,Vizag,Electronics,Laptop,1,4331,4331,400,7,Delivered,Unknown,Normal,On Time
100247,12/14/2025,P0590,W01,S014,Kolkata,Office Supplies,Notebook,14,3234,45276,497,1,Shipped,Unknown,Normal,On Time
100248,01/08/2024,P0385,W02,S011,Mumbai,Electronics,Keyboard,16,886,14176,195,10,Delivered,Unknown,Normal,On Time
100249,7/24/2025,P0495,W02,S012,Kolkata,Furniture,Cabinet,4,4995,19980,179,5,Cancelled,Unknown,Normal,On Time
100250,04/12/2024,P0220,W05,S013,Ahmedabad,Office Supplies,Stapler,16,2712,43392,345,6,Delivered,Unknown,Normal,On Time
100251,8/15/2024,P0380,W01,S020,Jaipur,Furniture,Shelf,20,626,12520,132,7,Pending,Unknown,Normal,On Time
100252,09/05/2025,P0523,W05,S008,Vizag,Electronics,Monitor,13,4468,58084,196,10,shipped,Unknown,Normal,On Time
100253,03/11/2024,P0093,W05,S010,Hyderabad,Office Supplies,Pen,2,202,404,130,2,Shipped,Unknown,Normal,On Time
100254,5/30/2025,P0302,W03,S004,Kolkata,Office Supplies,Stapler,19,2465,46835,165,10,Delivered,Unknown,Normal,On Time
100255,1/29/2024,P0494,W01,S009,Ahmedabad,Office Supplies,Printer Paper,18,4909,88362,178,8,Cancelled,Unknown,Normal,On Time
100256,11/20/2025,P0767,W03,S003,Chennai,Electronics,Monitor,8,2083,16664,459,6,Delivered,Unknown,Normal,On Time
100257,7/26/2024,P0256,W05,S012,Hyderabad,Office Supplies,Pen,16,1990,31840,343,5,Pending,Unknown,Normal,On Time
100258,08/11/2025,P0282,W04,S006,Ahmedabad,Electronics,Laptop,4,4235,16940,364,1,Cancelled,Unknown,Normal,On Time
100259,4/13/2025,P0124,W05,S015,Kolkata,Office Supplies,Printer Paper,13,4924,64012,115,1,Delivered,Unknown,Normal,On Time
100260,07/07/2024,P0511,W04,S007,Ahmedabad,Furniture,Chair,1,3308,3308,347,2,Cancelled,Unknown,Normal,On Time
100261,5/29/2024,P0757,W02,S016,Vizag,Furniture,Cabinet,12,2490,29880,280,3,Cancelled,Unknown,Normal,On Time
100262,05/02/2025,P0645,W01,S015,Bengaluru,Electronics,Mouse,14,4435,62090,323,6,Delivered,Unknown,Normal,On Time
100263,12/29/2024,P0333,W05,S016,Vizag,Office Supplies,Printer Paper,9,4790,43110,335,5,Pending,Unknown,Normal,On Time
100264,11/17/2024,P0325,W03,S009,Delhi,Office Supplies,Marker,3,2547,7641,287,3,Shipped,Unknown,Normal,On Time
100265,12/18/2025,P0768,W01,S007,Bengaluru,Office Supplies,Marker,9,3175,28575,432,10,Pending,Unknown,Normal,On Time
100266,02/03/2025,P0317,W02,S008,Jaipur,Electronics,Monitor,4,4076,16304,330,1,Delivered,Unknown,Normal,On Time
100267,10/05/2024,P0562,W04,S005,Ahmedabad,Office Supplies,Printer Paper,15,1275,19125,319,3,Cancelled,Unknown,Normal,On Time
100268,9/23/2024,P0160,W03,S001,Delhi,Office Supplies,Stapler,6,3940,23640,373,10,Shipped,Unknown,Normal,On Time
100269,01/08/2024,P0562,W03,S007,Kolkata,Electronics,Headphones,5,4043,20215,323,1,Shipped,Unknown,Normal,On Time
100270,12/11/2025,P0702,W03,S010,Vizag,Furniture,Shelf,14,1537,21518,416,7,Shipped,Unknown,Normal,On Time
100271,2/20/2024,P0548,W01,S006,Ahmedabad,Office Supplies,Stapler,9,760,6840,143,3,Cancelled,Unknown,Normal,On Time
100272,1/15/2025,P0475,W01,S011,Chennai,Electronics,Keyboard,9,3791,34119,422,1,Pending,Unknown,Normal,On Time
100273,09/11/2024,P0395,W04,S008,Mumbai,Electronics,Mouse,2,3414,6828,86,9,Cancelled,Unknown,Normal,On Time
100274,05/05/2024,P0260,W04,S010,Mumbai,Office Supplies,Notebook,7,969,6783,316,4,Pending,Unknown,Normal,On Time
100275,2/13/2024,P0596,W04,S020,Kolkata,Electronics,Keyboard,2,1984,3968,107,4,Cancelled,Unknown,Normal,On Time
100276,7/25/2025,P0661,W03,S015,Delhi,Electronics,Keyboard,3,4295,12885,96,10,Pending,Unknown,Normal,On Time
100277,07/10/2024,P0557,W03,S011,Vizag,Office Supplies,Pen,1,3134,3134,420,3,Shipped,Unknown,Normal,On Time
100278,1/23/2025,P0752,W02,S001,Ahmedabad,Office Supplies,Marker,9,4742,42678,132,2,Cancelled,Unknown,Normal,On Time
100279,10/18/2025,P0330,W01,S004,Bengaluru,Office Supplies,Printer Paper,20,718,14360,387,9,Shipped,Unknown,Normal,On Time
100280,12/19/2025,P0605,W03,S002,Kolkata,Office Supplies,Notebook,2,1263,2526,141,1,Delivered,Unknown,Normal,On Time
100281,2/29/2024,P0632,W03,S017,Kolkata,Furniture,Desk,20,307,6140,156,8,Delivered,Unknown,Normal,On Time
100282,7/25/2025,P0768,W05,S014,Hyderabad,Electronics,Laptop,10,1968,19680,315,2,Pending,Unknown,Normal,On Time
100283,12/26/2024,P0323,W05,S011,Bengaluru,Office Supplies,Notebook,19,3957,75183,409,7,Shipped,Unknown,Normal,On Time
100284,02/05/2024,P0292,W05,S001,Ahmedabad,Furniture,Table,14,2849,39886,361,4,Cancelled,Unknown,Normal,On Time
100285,01/10/2025,P0597,W02,S008,Ahmedabad,Office Supplies,Pen,250,2017,504250,159,6,Pending,Unknown,Outlier,On Time
100286,1/25/2025,P0081,W01,S011,Chennai,Furniture,Cabinet,3,4861,14583,161,2,Delivered,Unknown,Normal,On Time
100287,06/02/2024,P0335,W05,S008,Vizag,Furniture,Table,14,1187,16618,495,4,Shipped,Unknown,Normal,On Time
100288,7/15/2025,P0409,W03,S003,Delhi,Electronics,Laptop,13,4912,63856,308,2,Pending,Unknown,Normal,On Time
100289,3/16/2025,P0332,W05,S003,Vizag,Furniture,Shelf,14,1268,17752,440,3,Pending,Unknown,Normal,On Time
100290,9/30/2025,P0150,W04,S002,Jaipur,Electronics,Monitor,14,1760,24640,214,6,Pending,Unknown,Normal,On Time
100291,12/05/2024,P0215,W05,S007,Delhi,Electronics,Mouse,12,902,10824,107,1,cancelled,Unknown,Normal,On Time
100292,10/17/2024,P0206,W05,S009,Vizag,Electronics,Headphones,17,4695,79815,297,10,Delivered,Unknown,Normal,On Time
100293,11/19/2024,P0497,W05,S018,Kolkata,Electronics,Monitor,1,2422,2422,389,6,Shipped,Unknown,Normal,On Time
100294,10/02/2025,P0310,W02,S017,Mumbai,Electronics,Mouse,7,3951,27657,337,1,Shipped,Unknown,Normal,On Time
100295,10/02/2025,P0703,W02,S014,Kolkata,Furniture,Chair,9,441,3969,334,5,Pending,Unknown,Normal,On Time
100296,12/23/2025,P0537,W02,S014,Hyderabad,Electronics,Headphones,5,2759,13795,359,6,Pending,Unknown,Normal,On Time
100297,10/14/2025,P0757,W03,S005,Kolkata,Electronics,Headphones,6,4765,28590,322,2,Cancelled,Unknown,Normal,On Time
100298,4/25/2025,P0730,W03,S006,Ahmedabad,Electronics,Laptop,5,2386,11930,360,10,Delivered,Unknown,Normal,On Time
100299,3/25/2025,P0632,W04,S011,Hyderabad,Furniture,Table,16,1783,28528,165,1,Shipped,Unknown,Normal,On Time
100300,09/08/2024,P0532,W05,S013,Ahmedabad,Furniture,Desk,14,542,7588,361,7,Delivered,Unknown,Normal,On Time
100301,12/07/2025,P0530,W02,S015,Kolkata,Office Supplies,Notebook,18,603,10854,147,5,Cancelled,Unknown,Normal,On Time
100302,7/25/2024,P0466,W01,S009,Bengaluru,Office Supplies,Marker,3,1127,3381,142,10,Cancelled,Unknown,Normal,On Time
100303,12/09/2024,P0580,W02,S006,Kolkata,Furniture,Desk,4,3881,15524,374,6,Pending,Unknown,Normal,On Time
100304,4/14/2025,P0510,W04,S018,Mumbai,Electronics,Mouse,2,2735,5470,423,8,Pending,Unknown,Normal,On Time
100305,07/08/2024,P0152,W01,S012,Vizag,Electronics,Headphones,16,4097,65552,282,7,Cancelled,Unknown,Normal,On Time
100306,08/09/2025,P0576,W02,S015,Jaipur,Electronics,Mouse,2,2644,5288,219,2,Pending,Unknown,Normal,On Time
100307,12/12/2025,P0282,W03,S017,Delhi,Office Supplies,Stapler,12,962,11544,443,5,Shipped,Unknown,Normal,On Time
100308,9/30/2025,P0363,W02,S020,Pune,Furniture,Shelf,7,676,4732,105,10,Cancelled,Unknown,Normal,On Time
100309,7/31/2024,P0631,W04,S014,Mumbai,Office Supplies,Marker,17,4277,72709,302,3,pending,Unknown,Normal,On Time
100310,12/03/2025,P0342,W03,S013,Vizag,Electronics,Keyboard,12,1939,23268,55,4,Cancelled,Unknown,Normal,On Time
100311,07/03/2025,P0344,W04,S014,Ahmedabad,Office Supplies,Stapler,20,1638,32760,149,6,Delivered,Unknown,Normal,On Time
100312,1/19/2025,P0642,W05,S006,Bengaluru,Office Supplies,Notebook,17,2784,47328,334,9,Cancelled,Unknown,Normal,On Time
100313,11/05/2024,P0222,W05,S010,Ahmedabad,Office Supplies,Stapler,13,1157,15041,492,5,Cancelled,Unknown,Normal,On Time
100314,12/01/2024,P0147,W01,S017,Ahmedabad,Electronics,Laptop,12,1855,22260,97,8,Pending,Unknown,Normal,On Time
100315,11/15/2024,P0024,W05,S010,Mumbai,Office Supplies,Pen,7,3963,27741,248,9,Delivered,Unknown,Normal,On Time
100316,7/27/2025,P0527,W01,S007,Chennai,Office Supplies,Pen,11,2547,28017,191,9,Cancelled,Unknown,Normal,On Time
100317,11/22/2025,P0052,W01,S013,Mumbai,Office Supplies,Printer Paper,18,1359,24462,410,5,Cancelled,Unknown,Normal,On Time
100318,12/16/2025,P0480,W01,S015,Ahmedabad,Electronics,Laptop,14,3852,53928,365,6,Delivered,Unknown,Normal,On Time
100319,05/01/2025,P0116,W03,S016,Pune,Furniture,Table,16,2033,32528,123,10,Cancelled,Unknown,Normal,On Time
100320,09/01/2024,P0636,W02,S018,Vizag,Furniture,Desk,10,4907,49070,115,9,Delivered,Unknown,Normal,On Time
100321,12/29/2025,P0588,W04,S004,Hyderabad,Electronics,Monitor,13,1905,24765,466,10,Cancelled,Unknown,Normal,On Time
100322,5/21/2025,P0661,W01,S003,Jaipur,Office Supplies,Stapler,15,999,14985,470,8,Delivered,Unknown,Normal,On Time
100323,11/20/2024,P0307,W05,S010,Ahmedabad,Electronics,Mouse,19,201,3819,437,3,Shipped,Unknown,Normal,On Time
100324,10/15/2024,P0032,W02,S014,Vizag,Furniture,Cabinet,3,4381,13143,256,3,delivered,Unknown,Normal,On Time
100325,03/03/2025,P0158,W03,S005,Vizag,Office Supplies,Stapler,13,3335,43355,257,7,Shipped,Unknown,Normal,On Time
100326,04/10/2025,P0522,W04,S018,Jaipur,Electronics,Laptop,3,1379,4137,419,8,Shipped,Unknown,Normal,On Time
100327,02/08/2024,P0582,W04,S012,Vizag,Furniture,Table,12,3679,44148,359,1,Cancelled,Unknown,Normal,On Time
100328,11/10/2025,P0685,W01,S018,Jaipur,Electronics,Headphones,16,855,13680,122,9,Delivered,Unknown,Normal,On Time
100329,09/03/2025,P0768,W03,S019,Chennai,Office Supplies,Printer Paper,20,3014,60280,323,1,Cancelled,Unknown,Normal,On Time
100330,5/15/2024,P0631,W03,S009,Delhi,Furniture,Chair,16,4892,78272,76,5,Delivered,Unknown,Normal,On Time
100331,3/27/2024,P0149,W05,S005,Vizag,Furniture,Chair,4,1438,5752,387,8,Pending,Unknown,Normal,On Time
100332,05/02/2025,P0309,W04,S018,Delhi,Furniture,Table,13,3805,49465,421,3,Cancelled,Unknown,Normal,On Time
100333,12/28/2024,P0443,W05,S009,Mumbai,Electronics,Monitor,13,1389,18057,321,7,Cancelled,Unknown,Normal,On Time
100334,01/09/2024,P0070,W01,S014,Bengaluru,Furniture,Cabinet,9,2291,20619,385,10,Pending,Unknown,Normal,On Time
100335,09/05/2025,P0654,W01,S004,Jaipur,Electronics,Headphones,4,3079,12316,162,5,Delivered,Unknown,Normal,On Time
100336,10/10/2024,P0788,W04,S011,Delhi,Electronics,Headphones,5,4837,24185,461,3,Shipped,Unknown,Normal,On Time
100337,9/16/2025,P0403,W02,S016,Delhi,Furniture,Desk,3,711,2133,245,7,Cancelled,Unknown,Normal,On Time
100338,5/24/2025,P0153,W01,S002,Chennai,Electronics,Mouse,18,1989,35802,364,2,Delivered,Unknown,Normal,On Time
100339,12/06/2025,P0799,W04,S004,Delhi,Office Supplies,Marker,9,2901,26109,250,45,Shipped,Unknown,Normal,Delayed
100340,7/26/2024,P0181,W05,S002,Ahmedabad,Office Supplies,Stapler,12,2680,32160,255,1,Cancelled,Unknown,Normal,On Time
100341,5/15/2025,P0399,W01,S018,Mumbai,Furniture,Desk,10,1074,10740,372,6,Pending,Unknown,Normal,On Time
100342,4/14/2025,P0695,W05,S005,Hyderabad,Office Supplies,Printer Paper,16,3880,62080,58,1,Delivered,Unknown,Normal,On Time
100343,11/10/2024,P0100,W04,S020,Bengaluru,Office Supplies,Stapler,8,502,4016,426,3,Delivered,Unknown,Normal,On Time
100344,08/12/2025,P0559,W02,S011,Kolkata,Electronics,Headphones,3,1071,3213,108,8,Pending,Unknown,Normal,On Time
100345,5/16/2024,P0103,W05,S013,Ahmedabad,Electronics,Laptop,19,717,13623,111,5,Cancelled,Unknown,Normal,On Time
100346,04/06/2025,P0422,W02,S006,Hyderabad,Electronics,Laptop,16,259,4144,141,2,Shipped,Unknown,Normal,On Time
100347,04/07/2024,P0634,W03,S018,Hyderabad,Office Supplies,Notebook,20,4295,85900,363,2,Delivered,Unknown,Normal,On Time
100348,10/22/2025,P0373,W03,S007,Bengaluru,Office Supplies,Pen,15,1904,28560,191,1,Shipped,Unknown,Normal,On Time
100349,3/31/2025,P0607,W05,S011,Delhi,Furniture,Cabinet,11,3912,43032,72,2,Delivered,Unknown,Normal,On Time
100350,3/22/2025,P0149,W02,S020,Delhi,Furniture,Desk,11,1102,12122,216,4,Shipped,Unknown,Normal,On Time
100351,4/21/2025,P0470,W04,S006,Jaipur,Furniture,Desk,13,3949,51337,418,4,Pending,Unknown,Normal,On Time
100352,10/12/2024,P0015,W04,S008,Hyderabad,Furniture,Desk,10,1592,15920,345,9,Shipped,Unknown,Normal,On Time
100353,05/05/2025,P0714,W01,S015,Vizag,Electronics,Keyboard,14,1420,19880,343,1,Shipped,Unknown,Normal,On Time
100354,6/14/2024,P0721,W04,S019,Delhi,Furniture,Desk,3,301,903,404,7,Pending,Unknown,Normal,On Time
100355,12/08/2025,P0341,W05,S002,Mumbai,Office Supplies,Stapler,1,3999,3999,445,3,Cancelled,Unknown,Normal,On Time
100356,01/07/2025,P0053,W01,S013,Mumbai,Furniture,Table,9,4643,41787,344,4,Cancelled,Unknown,Normal,On Time
100357,8/17/2025,P0720,W02,S008,Delhi,Furniture,Table,20,3201,64020,139,9,Cancelled,Unknown,Normal,On Time
100358,10/26/2024,P0463,W05,S012,Vizag,Furniture,Cabinet,9,3664,32976,191,1,Delivered,Unknown,Normal,On Time
100359,06/03/2024,P0210,W05,S001,Chennai,Office Supplies,Notebook,7,3950,27650,94,2,Delivered,Unknown,Normal,On Time
100360,12/09/2024,P0422,W05,S011,Hyderabad,Furniture,Table,18,4082,73476,227,7,Delivered,Unknown,Normal,On Time
100361,10/22/2024,P0789,W01,S005,Chennai,Office Supplies,Printer Paper,16,4543,72688,481,9,Cancelled,Unknown,Normal,On Time
100362,05/09/2024,P0452,W03,S012,Delhi,Furniture,Cabinet,15,1517,22755,414,9,Pending,Unknown,Normal,On Time
100363,4/14/2025,P0328,W02,S001,Kolkata,Electronics,Mouse,18,2796,50328,226,3,Delivered,Unknown,Normal,On Time
100364,5/22/2024,P0695,W05,S004,Delhi,Office Supplies,Stapler,17,2621,44557,292,5,Shipped,Unknown,Normal,On Time
100365,7/19/2024,P0024,W01,S018,Hyderabad,Furniture,Chair,13,2005,26065,278,6,Pending,Unknown,Normal,On Time
100366,10/18/2024,P0354,W03,S010,Kolkata,Furniture,Chair,17,4217,71689,212,10,Cancelled,Unknown,Normal,On Time
100367,3/29/2024,P0148,W02,S010,Kolkata,Furniture,Shelf,3,3839,11517,429,7,Shipped,Unknown,Normal,On Time
100368,10/23/2024,P0568,W04,S002,Bengaluru,Furniture,Shelf,11,3278,36058,95,1,Shipped,Unknown,Normal,On Time
100369,12/05/2025,P0661,W02,S001,Chennai,Furniture,Shelf,10,3996,39960,164,1,Shipped,Unknown,Normal,On Time
100370,1/18/2024,P0266,W02,S019,Delhi,Electronics,Keyboard,16,746,11936,356,6,Shipped,Unknown,Normal,On Time
100371,06/10/2025,P0199,W02,S004,Chennai,Electronics,Mouse,11,1309,14399,232,3,Cancelled,Unknown,Normal,On Time
100372,05/11/2025,P0422,W03,S006,Mumbai,Office Supplies,Pen,18,2790,50220,473,5,Cancelled,Unknown,Normal,On Time
100373,11/15/2024,P0708,W03,S005,Bengaluru,Electronics,Mouse,5,1743,8715,457,9,Delivered,Unknown,Normal,On Time
100374,3/21/2024,P0436,W01,S003,Chennai,Furniture,Shelf,17,3002,51034,138,5,Pending,Unknown,Normal,On Time
100375,05/06/2024,P0617,W02,S019,Chennai,Electronics,Monitor,14,1083,15162,66,9,Cancelled,Unknown,Normal,On Time
100376,1/15/2024,P0542,W02,S007,Delhi,Electronics,Mouse,12,1392,16704,483,5,Pending,Unknown,Normal,On Time
100377,1/23/2025,P0435,W02,S017,Delhi,Furniture,Desk,250,1008,252000,159,9,Pending,Unknown,Outlier,On Time
100378,5/20/2025,P0119,W04,S010,Vizag,Electronics,Monitor,4,2774,11096,113,8,Cancelled,Unknown,Normal,On Time
100379,1/14/2024,P0691,W04,S004,Ahmedabad,Furniture,Shelf,10,3836,38360,165,9,Delivered,Unknown,Normal,On Time
100380,2/17/2025,P0126,W02,S014,Hyderabad,Furniture,Table,17,896,15232,111,3,Pending,Unknown,Normal,On Time
100381,4/20/2024,P0126,W03,S016,Vizag,Office Supplies,Marker,9,4967,44703,353,5,Shipped,Unknown,Normal,On Time
100382,04/08/2024,P0779,W01,S017,Pune,Furniture,Desk,5,632,3160,475,2,Shipped,Unknown,Normal,On Time
100383,05/01/2024,P0393,W04,S011,Mumbai,Furniture,Table,7,4278,29946,301,9,Delivered,Unknown,Normal,On Time
100384,11/22/2025,P0503,W05,S018,Kolkata,Furniture,Table,15,1648,24720,335,5,Pending,Unknown,Normal,On Time
100385,03/03/2024,P0029,W05,S002,Pune,Office Supplies,Marker,16,1480,23680,309,1,Shipped,Unknown,Normal,On Time
100386,10/25/2025,P0320,W05,S003,Mumbai,Electronics,Keyboard,12,4983,59796,63,6,Cancelled,Unknown,Normal,On Time
100387,8/25/2025,P0023,W03,S013,Kolkata,Office Supplies,Notebook,10,1590,15900,60,9,Shipped,Unknown,Normal,On Time
100388,3/18/2024,P0549,W02,S010,Kolkata,Office Supplies,Marker,11,4200,46200,101,4,Cancelled,Unknown,Normal,On Time
100389,05/01/2025,P0438,W02,S012,Chennai,Furniture,Chair,10,3493,34930,461,4,Delivered,Unknown,Normal,On Time
100390,12/21/2025,P0529,W02,S019,Vizag,Electronics,Keyboard,17,3746,63682,389,9,Shipped,Unknown,Normal,On Time
100391,12/02/2025,P0784,W03,S014,Pune,Furniture,Desk,15,4564,68460,464,10,Delivered,Unknown,Normal,On Time
100392,11/13/2024,P0476,W04,S018,Delhi,Furniture,Cabinet,3,3578,10734,186,5,Pending,Unknown,Normal,On Time
100393,1/21/2024,P0057,W01,S011,Mumbai,Furniture,Table,2,2434,4868,119,1,Pending,Unknown,Normal,On Time
100394,9/14/2024,P0509,W01,S008,Jaipur,Office Supplies,Printer Paper,3,3534,10602,236,2,Delivered,Unknown,Normal,On Time
100395,2/22/2025,P0261,W05,S002,Bengaluru,Office Supplies,Notebook,11,4986,54846,427,7,Pending,Unknown,Normal,On Time
100396,09/12/2025,P0036,W01,S008,Pune,Furniture,Shelf,12,1125,13500,212,9,Pending,Unknown,Normal,On Time
100397,11/04/2024,P0093,W02,S010,Kolkata,Furniture,Shelf,13,3172,41236,465,2,shipped,Unknown,Normal,On Time
100398,03/08/2025,P0103,W02,S009,Kolkata,Electronics,Mouse,15,3528,52920,454,1,Shipped,Unknown,Normal,On Time
100399,11/08/2024,P0322,W05,S003,Bengaluru,Office Supplies,Notebook,12,4686,56232,427,6,Pending,Unknown,Normal,On Time
